dist,bike,car,car_passenger,pt,walk
21300.0,0.03886083392023831,0.8099247823944364,0.06208336817958227,0.08477146879454708,0.004359546711195936
21400.0,0.04204816791512725,0.8080150568427272,0.061721098220956956,0.08408969778265758,0.004125979238531002
21500.0,0.044738088184108724,0.8066535917313076,0.06142866173886842,0.08321718694570815,0.003962471400007214
21600.0,0.04677336859911188,0.8063658880527188,0.06088425734983094,0.08211347456028006,0.0038630114380583764
21700.0,0.04727273708109117,0.8080723915533143,0.059898286641217394,0.08093227843440425,0.003824306289972868
21800.0,0.04562364365275893,0.8120591589855434,0.058391805508603824,0.08008801577477073,0.0038373760783232307
21900.0,0.04220488997909592,0.8177555041159891,0.056562434149491,0.07953790920843597,0.003939262546987999
22000.0,0.0378957402698647,0.8239370867650396,0.05475532729552405,0.07929418814746564,0.004117657522105817
22100.0,0.03350032496700996,0.8293163663334253,0.053343140006976694,0.07953372035072111,0.00430644834186696
22200.0,0.029073637514179202,0.8340634238727332,0.05221849392588622,0.0801600992630886,0.004484345424112867
22300.0,0.024461436364219397,0.8389153749162482,0.0512846257400105,0.08068391761519693,0.004654645364324875
22400.0,0.0198854713648851,0.8435629946699768,0.050706703183393466,0.08108592187651982,0.004758908905224897
22500.0,0.01582160551515609,0.8471180951420751,0.05064720100032881,0.08149711558798604,0.004915982754453805
22600.0,0.012925357362706863,0.8490441098413982,0.050915387870508505,0.08197892585725901,0.00513621906812732
22700.0,0.011605950423028883,0.8493312359041337,0.051416564179020706,0.08224180982822425,0.005404439665592271
22800.0,0.011109804809352591,0.8491001894896213,0.052084034937962057,0.08200489103331449,0.005701079729749497
22900.0,0.010805749739027624,0.8489983083339526,0.05276654609862622,0.08153740247941524,0.005891993348978381
23000.0,0.010829951171090204,0.8487671351881133,0.052917076712910446,0.08140098783849223,0.006084849089393764
23100.0,0.011280054202878514,0.8481448948546407,0.052210891480524414,0.08178308960993008,0.0065810698520263255
23200.0,0.012103295234280817,0.8466680589381649,0.05087837018880015,0.08269578296798731,0.0076544926707669365
23300.0,0.013029377570862446,0.8441436533232248,0.04944630988141028,0.08391549722626505,0.009465161998237343
23400.0,0.013817059938346234,0.8413117980796947,0.04821095528110316,0.08499288631217324,0.011667300388682638
23500.0,0.01439593579688325,0.838943080169183,0.04736669103939402,0.08520399181450422,0.014090301180035599
23600.0,0.014828915323160231,0.8358924008171464,0.047171897929728174,0.08497369781383456,0.017133088116130672
23700.0,0.01542633987385438,0.8309625784028299,0.04725790367546117,0.08504173062387602,0.021311447423978568
23800.0,0.016357650104135965,0.8242463190272777,0.04708833461402276,0.08529272856979768,0.027014967684765863
23900.0,0.017452339570831123,0.8167394071559464,0.04656048109790646,0.08525475584646912,0.03399301632884693
24000.0,0.01815378951321282,0.8097180715205116,0.04590579867133323,0.08484572168100583,0.04137661861393649
24100.0,0.018401686627651164,0.8042889554661493,0.045375070356633955,0.08431812225264382,0.04761616529692188
24200.0,0.018767877531863916,0.8004655662389334,0.04504945210801703,0.08397713660752398,0.05173996751366163
24300.0,0.019313741570120963,0.7982468777707445,0.04449925849709243,0.0843275217462143,0.05361260041582792
24400.0,0.019983939220765145,0.7976553144135533,0.04322705244629372,0.08561860575972649,0.0535150881596614
24500.0,0.020779925257745035,0.7980638859779492,0.041867839853649044,0.08771598370222367,0.05157236520843315
24600.0,0.02174554015382033,0.7994417004667894,0.04112149719872956,0.09002987581767033,0.047661386362990506
24700.0,0.022555731599089093,0.8024380232105662,0.04108212187218977,0.09206843363374721,0.041855689684407615
24800.0,0.023317197900077066,0.8066750710155733,0.04160840112127629,0.09363746722333502,0.03476186273973831
24900.0,0.024762088031602666,0.8107999029026735,0.0422605824540997,0.09488390757726485,0.027293519034359393
25000.0,0.027681164726293485,0.8135130466021078,0.04247223668779798,0.09557535394014653,0.020758198043654336
25100.0,0.032522930757452155,0.8142052554595612,0.04212449911014952,0.09518162899148246,0.015965685681354584
25200.0,0.03953809827770628,0.8122295752301563,0.04145615495950628,0.09384738517357327,0.01292878635905781
25300.0,0.049663668772581396,0.8069951130888281,0.04058494182783172,0.09183259261546699,0.010923683695291994
25400.0,0.06653081999485613,0.7957824698893564,0.03947611152630223,0.0887269413265428,0.009483657262942301
25500.0,0.09642540881488533,0.7728904639148912,0.03775009610351271,0.08450185623211,0.008432174934600816
25600.0,0.14147521171673802,0.7359762801041668,0.035172479439647776,0.07972084448996136,0.007655184249485999
25700.0,0.1972355089778602,0.6885194353486173,0.032340587888114454,0.07478981360370958,0.007114654181698509
25800.0,0.25443327627104173,0.6389567814452973,0.02961446225584758,0.07019090497910505,0.006804575048708178
25900.0,0.3044233259584938,0.5958475382508417,0.02713867663011354,0.06605845503326707,0.006532004127283735
26000.0,0.3420423045277434,0.5640615024413519,0.025191109630632737,0.0624998861595753,0.006205197240696598
26100.0,0.3663238991921371,0.5438842641012631,0.02405264850817175,0.05997881015246191,0.005760378045965935
26200.0,0.37770576244927473,0.5346725103623332,0.023491809310148274,0.05876501583820114,0.0053649020400427065
26300.0,0.37637785682551905,0.5364324232566258,0.023304902716314024,0.05873997761114036,0.005144839590400973
26400.0,0.36164446956490615,0.5498320831426832,0.02341567273592304,0.06003355229541391,0.005074222261073612
26500.0,0.33241959017084594,0.5760823262038596,0.023886808925361932,0.06243721137902367,0.005174063320909008
26600.0,0.2896704587173903,0.6142556509766532,0.024874534149533688,0.06578091457276283,0.00541844158365999
26700.0,0.2374456069993919,0.6605231868145597,0.026443874614992716,0.06993517950201641,0.0056521520690392055
26800.0,0.1817683647733217,0.7096233163545411,0.02819536715161026,0.07462453506440969,0.005788416656117427
26900.0,0.13109163655108577,0.7545895513545534,0.029637332225099434,0.0787659211889266,0.005915558680334734
27000.0,0.0928463683466082,0.7887627742840134,0.030340895233493908,0.08179046653881022,0.006259495597074274
27100.0,0.06931384234175203,0.8100197443026904,0.03042775410793142,0.08354797580158786,0.006690683446038218
27200.0,0.056269817208044505,0.8223348137718892,0.030232300963826033,0.08425600789339206,0.006907060162848209
27300.0,0.047696405763127524,0.8301707028313642,0.030437046770689015,0.08483856830418016,0.006857276330639063
27400.0,0.04090066821235695,0.8355879114763008,0.031197128889801397,0.0854698978637365,0.006844393557804336
27500.0,0.0354895874596307,0.8391657826510498,0.032165765953701554,0.08595354053659505,0.007225323399022981
27600.0,0.031547054924707156,0.8409464586538083,0.032683971746439985,0.08673675333067579,0.008085761344368756
27700.0,0.028847516177112856,0.8409686481661269,0.032749359188679196,0.08814761019610633,0.009286866271974666
